,ID,X,Y,H,H_err,J,J_err,K,K_err,chi,sharp,ra,dec
81981,5012925,1366.595,3929.676,21.697000000000003,0.2792,21.401,0.0180,21.4495,0.0680,0.8977,0.0710,359.51847354287867,-32.56163438477608
81984,319071,3944.198,3929.705,20.804000000000002,0.0934,21.5,0.0188,20.4725,0.0309,0.9923,-0.2183,359.382547690102,-32.56161715576213
81985,5012927,1602.352,3929.760,21.740000000000002,0.2620,22.496000000000002,0.0413,21.6355,0.0738,0.8400,2.3630,359.5060412670524,-32.56163527096999
81986,5012928,1486.317,3929.798,21.326999999999998,0.1850,22.018,0.0268,21.6475,0.0782,0.8860,0.7523,359.5121601894632,-32.561631461361216
81994,109850,3320.209,3930.039,21.418999999999997,0.1647,21.865000000000002,0.0263,20.8705,0.0402,0.9140,-1.7577,359.4154527523726,-32.56161958897472
81999,319061,2890.503,3930.141,20.828000000000003,0.1037,22.072000000000003,0.0304,20.4635,0.0294,0.8733,-0.3850,359.4381126236363,-32.56162196969896
82001,319072,3979.149,3930.151,20.046,0.0624,21.073,0.0138,19.9555,0.0196,0.9567,0.2093,359.38070462558113,-32.56159611229227
82007,319052,1728.560,3930.232,20.996000000000002,0.1168,21.286,0.0175,20.2525,0.0269,0.9073,0.7803,359.49938587757856,-32.56161626330846
82008,5012932,3519.980,3930.269,21.223,0.1627,22.165000000000003,0.0318,21.2455,0.0541,0.7803,0.6097,359.4049181547403,-32.56160476816557
82012,319053,1911.510,3930.331,20.502000000000002,0.0769,21.414,0.0187,20.2445,0.0230,0.9017,-0.8433,359.48973829491825,-32.56161409655393
82023,319088,2346.321,3930.565,20.012,0.0654,20.824,0.0129,19.8015,0.0205,0.9570,0.2103,359.46680921483716,-32.56160604743995
82024,319082,1923.484,3930.571,20.474000000000004,0.0861,21.419,0.0171,20.3105,0.0254,0.9843,-0.5060,359.4891068619455,-32.561603550363145
82025,319089,2360.661,3930.581,20.04,0.0634,20.907,0.0144,19.8945,0.0216,0.9283,0.3430,359.46605301733683,-32.56160534296161
82027,5012933,3775.050,3930.594,21.881,0.2886,22.589000000000002,0.0442,21.7425,0.0994,0.9370,1.9190,359.391467465269,-32.56158317512126
82033,5012936,4036.764,3930.767,20.567,0.1039,21.636000000000003,0.0214,20.4915,0.0320,0.9290,-0.2793,359.3776664215865,-32.56156666263858
82034,109903,2029.627,3930.810,20.094,0.0565,20.991000000000003,0.0149,19.6085,0.0160,0.8750,0.5133,359.48350957529806,-32.561593858059055
82038,319027,3018.851,3930.915,21.168,0.1410,21.982000000000003,0.0269,21.0045,0.0443,0.8543,0.9010,359.4313444059426,-32.56158593033421
82040,109997,2937.636,3930.929,21.194000000000003,0.1441,21.895000000000003,0.0266,20.8085,0.0394,0.8687,1.0653,359.4356271502141,-32.56158638760024
82042,109869,1953.127,3931.004,20.121000000000002,0.0589,20.961000000000002,0.0134,19.4535,0.0141,0.8960,0.3870,359.48754368014255,-32.56158459058811
82044,5012937,3206.784,3931.070,21.07,0.1833,21.927000000000003,0.0272,20.9085,0.0435,0.9583,0.2833,359.421434062511,-32.561575986702074
82047,319097,3560.330,3931.108,21.383000000000003,0.1423,22.174000000000003,0.0313,21.1095,0.0435,0.9103,-1.2177,359.40279038867925,-32.56156644382515
82048,5012938,1190.765,3931.130,21.474000000000004,0.2126,22.12,0.0286,21.2945,0.0536,0.9547,0.7933,359.52774561284934,-32.561565520693286
82053,319398,1359.243,3931.276,18.313000000000002,0.0241,19.085,0.0043,18.1575,0.0078,1.0507,0.2547,359.51886119648253,-32.5615631099796
82055,319114,1999.778,3931.301,18.982,0.0284,19.771,0.0070,18.6475,0.0101,0.8940,-0.0017,359.4850836105027,-32.56157179940522
82056,109969,3379.765,3931.372,20.914,0.1137,21.678,0.0219,20.5965,0.0312,0.9073,-0.4783,359.41231219650723,-32.561559065551805
82060,5023740,1104.462,3931.522,,,22.468,0.0384,21.5705,0.0715,0.5225,-0.3900,359.53229664661814,-32.56154576739874
82061,5023741,1808.537,3931.535,,,23.098000000000003,0.0662,22.3085,0.1500,0.4890,-0.4325,359.4951683967811,-32.56155941914043
82068,109835,211.822,3931.613,18.787,0.0849,19.172,0.0080,17.8415,0.0114,1.1543,0.1077,359.5793684747499,-32.561507993328505
82070,319120,2902.521,3931.657,20.968000000000004,0.1209,21.562,0.0208,21.0275,0.0490,0.8900,0.4613,359.437478894122,-32.56155445382926
82071,109740,926.861,3931.694,21.089,0.1290,21.823,0.0237,20.9475,0.0421,1.0477,0.4037,359.5416621322439,-32.56153280994544
82073,319127,3497.471,3931.915,21.224000000000004,0.1471,21.816000000000003,0.0230,20.9355,0.0413,1.0043,-0.3700,359.40610517888683,-32.56153217472878
82074,109810,1222.355,3931.921,20.756,0.1037,21.704,0.0212,20.6045,0.0327,1.0647,-0.4330,359.5260797421243,-32.56153117743237
82075,319123,3304.538,3931.923,20.777,0.1038,21.579,0.0213,20.3855,0.0265,0.9837,-0.2413,359.4162791834769,-32.56153617926315
82084,109912,3006.542,3932.228,20.417,0.0658,21.240000000000002,0.0167,20.1035,0.0211,0.7560,-0.5513,359.43199352318294,-32.561527747746396
82087,109760,3366.594,3932.245,20.817999999999998,0.1016,21.651,0.0230,20.6695,0.0349,0.8933,0.6327,359.4130067703897,-32.56152055516022
82088,319131,3802.364,3932.248,19.258000000000003,0.0362,20.092000000000002,0.0089,19.0065,0.0112,0.9863,0.4447,359.39002716835313,-32.561508813683545
82093,319112,1684.253,3932.312,20.781,0.0960,21.124000000000002,0.0137,20.8055,0.0354,0.9190,0.3453,359.50172229996804,-32.56152316721697
82094,109816,1906.156,3932.348,20.698999999999998,0.0884,21.578000000000003,0.0200,20.3965,0.0259,0.8553,-0.5797,359.49002060502966,-32.56152439724985
82096,319119,2812.740,3932.392,19.93,0.0501,21.096,0.0144,19.5945,0.0146,0.7583,-0.1673,359.44221335979967,-32.56152274211597
82099,319156,3567.433,3932.542,20.487000000000002,0.0789,21.433,0.0173,20.2535,0.0230,0.9227,0.1947,359.4024158683405,-32.56150252455424
82107,319144,1661.365,3932.824,20.225,0.0657,21.158,0.0175,20.0045,0.0210,0.9537,0.7080,359.50292925179383,-32.56150005809643
82108,5023752,1279.902,3932.834,,,22.311,0.0339,21.2985,0.0566,0.5960,1.1770,359.523045070152,-32.56149202291122
82109,5012951,1774.163,3932.916,21.384999999999998,0.1844,22.153000000000002,0.0310,21.2825,0.0513,0.7893,0.2970,359.49698103289774,-32.561497600081125
82110,319141,1124.593,3932.920,20.601,0.0873,21.275000000000002,0.0150,20.1875,0.0240,1.0133,0.0377,359.5312350260393,-32.56148419253272
82111,319142,1168.610,3932.954,20.667,0.0896,21.326,0.0162,20.3375,0.0253,0.9903,0.6057,359.5289138629203,-32.561483871321656
82114,109914,3128.931,3933.131,21.259999999999998,0.1422,22.285,0.0343,21.1565,0.0506,0.8033,0.4097,359.4255395562547,-32.56148574653955
82117,319189,2789.753,3933.213,20.771,0.0964,21.361,0.0170,20.3205,0.0256,0.7750,0.4260,359.4434255509565,-32.56148646920175
82125,5023755,1579.738,3933.492,,,22.692,0.0479,21.5945,0.0693,0.4950,-0.0645,359.50723370332963,-32.56146901433531
82127,109873,2302.759,3933.508,19.985999999999997,0.0737,20.723000000000003,0.0140,19.5125,0.0182,1.0540,0.1593,359.4691063833205,-32.561475199556924
82129,110057,2695.787,3933.533,20.113999999999997,0.0549,20.988000000000003,0.0161,19.4885,0.0154,0.7957,0.9097,359.4483806967626,-32.561473008824876
82131,319172,1429.762,3933.541,18.933999999999997,0.0314,19.718,0.0055,18.7995,0.0091,0.9713,0.1497,359.51514243559774,-32.56146396483141
82132,109978,4206.206,3933.578,20.83,0.1082,22.380000000000003,0.0283,20.4165,0.0343,1.0337,0.1453,359.36873132106774,-32.56143521265388
82135,5023756,3868.221,3933.621,,,22.827,0.0547,21.6905,0.0752,0.5205,-0.3030,359.3865543651428,-32.56144567357302
82136,109946,3975.667,3933.624,21.485,0.1753,22.39,0.0374,21.4795,0.0738,0.9157,0.7797,359.38088838841554,-32.56144187981596
82145,319188,2776.903,3933.881,19.592,0.0383,20.361,0.0088,19.1995,0.0122,0.7227,0.3310,359.44410318167076,-32.56145689597864
82151,109952,212.824,3934.049,18.840000000000003,0.0751,20.147000000000002,0.0113,18.5395,0.0144,0.8803,0.0227,359.57931549842766,-32.561399774597845
82152,109931,1332.550,3934.060,19.915999999999997,0.0538,20.609,0.0095,19.7755,0.0173,0.9633,-0.2060,359.5202687325442,-32.561438772263166
82156,319176,1886.586,3934.117,21.250999999999998,0.1241,21.615000000000002,0.0225,20.7695,0.0386,0.9783,-0.0880,359.49105257472814,-32.56144556905541
82158,319164,209.841,3934.217,18.021,0.0420,19.009,0.0068,17.6805,0.0079,1.0680,-0.2020,359.5794727918703,-32.56139216588892
82159,319190,2906.732,3934.218,20.954,0.1129,21.758000000000003,0.0229,20.5225,0.0285,0.8287,0.6620,359.437256869421,-32.56144058250065
82165,319173,1676.059,3934.249,21.366999999999997,0.1637,21.158,0.0145,21.171499999999998,0.0499,0.9980,-0.6030,359.50215436183913,-32.561436953109904
82169,319194,3287.758,3934.360,20.936,0.1084,22.202,0.0272,19.5015,0.0148,0.8937,0.7437,359.4171641075069,-32.56142820869056
82171,109851,3425.983,3934.424,19.948999999999998,0.0516,20.839000000000002,0.0116,19.7145,0.0175,0.9090,0.3403,359.4098750495381,-32.561422374819486
82176,319213,1970.663,3934.557,20.643,0.0867,21.639000000000003,0.0214,20.2855,0.0235,0.9053,-1.1420,359.4866189094077,-32.56142683881677
82177,319211,1790.614,3934.565,20.832,0.1023,21.589000000000002,0.0187,20.3795,0.0251,0.9507,0.2220,359.4961134912155,-32.56142452566866
82178,110042,1297.462,3934.582,20.189999999999998,0.0635,20.817,0.0102,19.9745,0.0185,0.9347,-0.3030,359.5221190237398,-32.56141475384623
82180,5023764,700.325,3934.633,,,22.151,0.0265,20.8645,0.0349,0.5565,-0.2610,359.5536079942505,-32.5613944032093
82181,5012963,3032.495,3934.666,20.189999999999998,0.0796,20.861,0.0130,19.3965,0.0148,0.7610,0.4707,359.43062497582343,-32.5614190236933
82185,319224,2830.595,3934.732,18.247,0.0161,19.004,0.0041,18.014499999999998,0.0060,0.7610,-0.2583,359.4412718331834,-32.561418566374
82187,319212,1897.591,3934.784,21.020000000000003,0.1037,21.92,0.0259,20.9055,0.0397,0.8897,-1.1637,359.4904722360684,-32.56141604149924
82189,109996,2618.056,3934.793,20.540999999999997,0.0831,21.357000000000003,0.0184,20.1805,0.0236,0.8397,0.1517,359.45247972131153,-32.561417492142176
82192,319230,3515.417,3934.834,19.85,0.0460,21.121000000000002,0.0142,19.4475,0.0131,0.8070,-0.2207,359.4051589133352,-32.561401994277965
82196,319231,3545.466,3934.847,19.853,0.0520,20.62,0.0102,19.4625,0.0143,0.9083,0.5007,359.40357433181435,-32.56140065179968
82197,319191,2969.467,3934.858,20.186999999999998,0.0549,21.134,0.0154,20.0495,0.0215,0.7997,0.1123,359.4339486540504,-32.56141135965933
82200,319219,2548.455,3934.912,19.956000000000003,0.0504,20.868000000000002,0.0127,19.6105,0.0160,0.7737,0.2253,359.4561500140121,-32.56141252312919
82201,319462,2757.526,3934.930,20.427999999999997,0.0639,21.369,0.0177,20.1375,0.0218,0.7160,0.0997,359.44512500618083,-32.56141044129942
82203,319225,3112.052,3934.949,20.087000000000003,0.0588,21.012,0.0138,19.8095,0.0179,0.8520,-0.0693,359.4264296774475,-32.56140522378651
82206,109920,3694.914,3935.010,19.863999999999997,0.0461,20.824,0.0116,19.6325,0.0154,0.8347,0.3893,359.3956934577617,-32.56138930885475
82211,5012969,3632.046,3935.078,21.046999999999997,0.1634,21.837,0.0257,20.7555,0.0387,0.9903,0.9673,359.39900869377885,-32.5613880706618
82212,110004,3923.215,3935.108,20.555999999999997,0.0916,21.326,0.0175,20.014499999999998,0.0208,1.0837,-0.1520,359.3836544127565,-32.561377743006986
82215,319226,3172.574,3935.217,20.067,0.0536,21.033,0.0132,19.4745,0.0143,0.7867,-0.3053,359.4232381584602,-32.561392289636395
82216,319235,3833.885,3935.231,20.161,0.0647,21.087,0.0140,19.8945,0.0179,0.9793,-0.9603,359.3883650757896,-32.56137523425514
82217,109970,3445.039,3935.256,20.914,0.1162,21.67,0.0213,20.7585,0.0355,1.0137,0.2923,359.40887018731576,-32.56138495194765
82218,109899,1379.932,3935.297,20.506,0.0808,21.330000000000002,0.0158,20.1765,0.0234,0.9660,-0.0193,359.517770091168,-32.56138485670131
82219,110060,3386.305,3935.299,20.708,0.0953,21.526,0.0188,20.4615,0.0276,0.9490,-0.2160,359.4119674241285,-32.56138438712471
82220,319238,4017.941,3935.301,20.503,0.0924,21.470000000000002,0.0195,20.3925,0.0296,1.1007,-0.0253,359.378659215472,-32.56136583674282
82227,319257,2609.679,3935.464,20.235999999999997,0.0721,21.14,0.0154,19.8805,0.0192,0.8810,-0.5223,359.452921472496,-32.56138771407251
82229,319261,3017.178,3935.468,21.21,0.1375,21.576,0.0209,21.1605,0.0522,0.8143,-0.7217,359.4314327054292,-32.56138359856319
82231,319248,1387.131,3935.529,20.107999999999997,0.0692,20.654,0.0104,19.8395,0.0177,1.0350,-0.1867,359.5173904583691,-32.561374702653985
82232,318992,2293.329,3935.531,18.621000000000002,0.0276,19.005000000000003,0.0055,18.0525,0.0080,0.9823,0.1207,359.46960365461626,-32.56138527259444
82239,5023778,1320.201,3935.750,,,22.317,0.0347,22.0415,0.1245,0.4765,0.2275,359.5209198894534,-32.56136337625345
82242,5023779,4013.957,3935.798,,,23.144000000000002,0.0678,21.3205,0.0895,0.4690,0.6510,359.37886932581455,-32.56134389185413
82245,319250,1518.642,3935.930,20.375,0.0728,21.292,0.0167,20.2855,0.0266,0.9853,-0.3923,359.51045544435186,-32.561359548752
82249,319269,3365.385,3936.001,20.537999999999997,0.0815,21.417,0.0189,20.2575,0.0257,0.8633,-0.7660,359.4130706223004,-32.561353648325564
82251,319258,2768.605,3936.035,20.310000000000002,0.0621,21.130000000000003,0.0158,20.1295,0.0217,0.7537,-0.5343,359.4445407851489,-32.5613612354287
82252,319508,3510.635,3936.048,20.145000000000003,0.0604,20.94,0.0125,19.7805,0.0165,0.8350,0.3217,359.4054111198786,-32.561348158625705
82253,319255,2476.902,3936.070,20.067999999999998,0.0653,20.794,0.0143,19.6985,0.0194,0.8207,0.3190,359.45992324457757,-32.561361274142875
82254,319264,3237.655,3936.072,20.770000000000003,0.1069,21.327,0.0184,20.3695,0.0287,1.0290,1.0133,359.4198062428224,-32.561353099568194
82256,319260,2998.666,3936.128,21.122999999999998,0.1153,21.911,0.0257,20.8335,0.0366,0.7960,0.3027,359.43240891488995,-32.56135452339165
82257,109877,3124.835,3936.130,20.142000000000003,0.0587,21.048000000000002,0.0134,19.7495,0.0166,0.8257,0.5057,359.42575561086073,-32.56135252556003
82259,5023784,1567.600,3936.268,,,22.484,0.0397,21.3605,0.0585,0.5480,0.1685,359.5078737219637,-32.561345422619866
82263,110056,2591.283,3936.364,19.595,0.0391,20.741000000000003,0.0125,19.0875,0.0112,0.7273,0.2620,359.453891559516,-32.561347805603816
82268,110135,1696.575,3936.523,19.476,0.0368,20.154,0.0078,19.2735,0.0116,0.8667,0.4973,359.5010724447445,-32.561336197316884
82269,110046,1906.051,3936.537,21.244,0.1389,21.973000000000003,0.0258,21.0195,0.0405,0.8683,-0.9107,359.4900260907372,-32.56133821845024
82279,5012980,1584.712,3936.654,21.418,0.1957,21.94,0.0273,21.6855,0.0795,0.8567,1.3580,359.5069713424489,-32.56132856782996
82281,110090,3162.436,3936.809,21.417,0.1444,21.887,0.0253,21.1905,0.0544,0.8120,-0.0000,359.4237728013239,-32.56132171110826
82283,319284,1197.347,3936.879,19.881999999999998,0.0572,20.636000000000003,0.0102,19.7665,0.0173,1.0340,0.2260,359.5273983449618,-32.561310180845375
82286,5012984,3642.363,3936.887,21.409,0.1976,21.828000000000003,0.0230,21.5235,0.0650,0.9127,-1.2983,359.3984647048114,-32.561307383934526
82288,110138,1939.491,3936.951,21.216,0.1518,21.805000000000003,0.0234,20.9325,0.0410,0.9693,-0.1583,359.4882626854022,-32.561320151015465
82290,110076,1341.477,3936.976,19.933,0.0486,20.677000000000003,0.0105,19.7395,0.0164,0.9010,0.0433,359.5197979036473,-32.56130937625092
82291,110149,3116.923,3937.009,20.631999999999998,0.0868,21.388,0.0186,20.3025,0.0257,0.8547,0.5117,359.4261728535303,-32.56131358891994
82293,319469,3649.619,3937.031,21.302,0.1585,22.096,0.0304,21.3775,0.0623,1.0323,-0.2883,359.3980820775114,-32.561300780828866
82295,110053,2499.791,3937.072,19.92,0.0564,20.601000000000003,0.0111,19.5515,0.0165,0.8830,0.6750,359.4587162355138,-32.561316683452056
82296,109989,1549.584,3937.132,20.878999999999998,0.1083,21.643,0.0229,20.5045,0.0281,1.0053,0.4003,359.50882374572205,-32.56130669902804
82314,319321,2031.149,3937.529,20.560000000000002,0.0697,21.69,0.0223,20.3325,0.0250,0.7767,0.0023,359.483429254717,-32.56129524745203
82319,319314,1511.090,3937.696,21.061,0.1175,21.739,0.0236,20.8235,0.0379,0.9977,-1.3967,359.5108536461047,-32.561280916983875
82321,319316,1771.981,3937.701,21.035000000000004,0.1125,21.953000000000003,0.0273,21.0085,0.0404,0.8977,1.4270,359.49709602172317,-32.56128490460592
82330,319342,3701.465,3937.881,20.331000000000003,0.0699,21.158,0.0146,20.2355,0.0245,0.9203,-0.1407,359.3953481018758,-32.56126151807424
82331,319332,2841.661,3937.903,19.594,0.0366,20.354000000000003,0.0098,19.3375,0.0157,0.7840,0.4687,359.4406883249984,-32.561277520624024
82334,319341,3558.794,3938.005,20.017000000000003,0.0505,21.052000000000003,0.0134,19.2665,0.0119,0.8780,-0.4360,359.4028716006432,-32.56125995081965
82340,5012994,1841.629,3938.103,21.351,0.1907,22.257,0.0341,21.232499999999998,0.0529,0.8477,-0.9077,359.49342325165924,-32.56126790840357
82345,110175,2602.510,3938.138,20.301000000000002,0.0670,20.592000000000002,0.0101,20.0875,0.0232,0.8230,-0.1033,359.45329953351285,-32.561268906210834
82348,110081,1961.306,3938.234,20.560000000000002,0.0844,21.642000000000003,0.0225,20.4205,0.0289,0.9397,0.2970,359.48711229542045,-32.561263332491485
82352,110180,3169.630,3938.428,20.353,0.0602,21.118000000000002,0.0144,20.0265,0.0224,0.7663,-0.1520,359.4233934720012,-32.561249630227536
82353,319359,2065.065,3938.447,20.418999999999997,0.0715,21.171000000000003,0.0145,20.1445,0.0224,0.8893,-0.1053,359.4816407463583,-32.56125469117134
82354,110119,3269.076,3938.470,20.789,0.0980,22.581000000000003,0.0442,19.7745,0.0168,0.8703,0.0490,359.4181493671653,-32.56124591390224
82358,319378,3501.292,3938.597,20.401000000000003,0.0782,21.186,0.0142,20.1575,0.0217,0.9687,0.4790,359.4059038815943,-32.56123510255424
82361,319356,1476.998,3938.633,21.381,0.1548,22.011000000000003,0.0254,21.1105,0.0431,0.9993,-0.9963,359.5126514049392,-32.56123861174223
82370,5013002,643.177,3938.899,21.807000000000002,0.2513,22.376,0.0376,21.2515,0.0504,0.9163,-1.2197,359.55662139818946,-32.561202661211645
82371,319334,2933.340,3938.901,20.252000000000002,0.0618,21.484,0.0207,19.6945,0.0170,0.7967,0.0720,359.4358538094209,-32.56123212967664
82372,110058,2912.286,3938.907,21.142000000000003,0.1348,21.839000000000002,0.0260,20.9015,0.0372,0.8600,0.1993,359.4369640544293,-32.56123211715787
82373,319374,3106.737,3938.912,19.865000000000002,0.0496,20.774,0.0120,19.5295,0.0153,0.8763,0.6320,359.4267100307883,-32.561229176526034
82376,110122,3866.194,3939.046,21.558,0.1836,22.381,0.0372,21.4785,0.0652,1.0370,0.0170,359.3866614670014,-32.561204629358414
82381,5013003,3943.874,3939.158,21.557000000000002,0.2238,22.503,0.0396,21.4225,0.0650,0.9263,1.7497,359.38256516351703,-32.561197034161204
82384,319401,1928.913,3939.218,20.805,0.1055,21.535,0.0202,20.7555,0.0371,1.0103,1.0083,359.4888204714413,-32.561219292956594
82389,319365,2470.368,3939.326,19.621000000000002,0.0473,20.603,0.0115,19.2815,0.0150,0.8553,-0.0120,359.46026781207536,-32.561216577326974
82399,110016,974.993,3939.682,20.875999999999998,0.1174,21.17,0.0148,20.7575,0.0337,1.0710,0.3247,359.5391236799675,-32.56117929658787
82401,319411,3793.688,3939.720,20.764000000000003,0.1053,21.617,0.0197,20.6625,0.0333,1.0577,-1.3520,359.39048495969405,-32.561176997058205
82403,319400,1577.210,3939.743,20.204,0.0652,21.114,0.0132,19.7475,0.0150,0.9140,-0.3897,359.5073668829117,-32.56119114795063
82404,5023819,1423.088,3939.884,,,22.902,0.0576,21.4955,0.0743,0.4745,-1.9250,359.5154942200171,-32.56118191459346
82407,319399,1491.065,3939.949,19.790999999999997,0.0490,20.376,0.0078,19.5745,0.0148,0.9290,0.0090,359.51190957674646,-32.561180398654194
82411,319407,2809.311,3940.231,19.613,0.0388,20.493000000000002,0.0104,18.9855,0.0095,0.7043,0.0943,359.4423942716654,-32.56117437517975
82413,110184,3354.784,3940.286,20.241,0.0717,21.082,0.0141,20.0085,0.0222,0.9950,0.7403,359.4136297573113,-32.56116343402388
82419,319428,2026.231,3940.456,20.816000000000003,0.0951,21.51,0.0203,20.7195,0.0341,0.8517,0.3187,359.4836885701938,-32.5611651211595
82422,5013008,2398.747,3940.499,21.418999999999997,0.2562,22.413,0.0356,19.9255,0.0168,0.9967,0.9563,359.4640446179359,-32.56116453870187
